id;subject_rf;name_full;name_short;name_employee;inn;orn;legal_address;actual_address;phone;email;site;count_mkd;area_total;w_summ
8923308;"Пермский край";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕРВАЯ УПРАВЛЯЮЩАЯ КОМПАНИЯ""";"ООО ""ПЕРВАЯ УК""";"Антон Александрович Плахин";5907015897;1155958020954;"г. Пермь, ул. Автозаводская, д. 30, п. офис 1";"г. Пермь, ул. Автозаводская, д. 30, п. офис 1";"+7 (342) 201-25-46, +7 (342) 208-33-08";pervaya_yk@mail.ru;;2;58096,60;29,00
7949762;"Пермский край";"Общество  с ограниченной ответственностью ""Первая управляющая компания""";"ООО ""Первая управляющая компания""";"Василий Александрович Синюков";5908044428;1095908001925;"г. Пермь, ул. Светлогорская, д. 19, п. 40";"г. Пермь, ул. Светлогорская, д. 17";"/342/ 207-17-72";pervayauk@yandex.ru;;4;29357,70;35,00
8934910;"Пермский край";"Общество с Огрониченной Ответственностью ""ПЕРМКОММУНАЛСЕРВИС""";"ООО ""ПЕРМКОММУНАЛСЕРВИС""";"Александр Александрович Китайкин";5905029848;1155958064184;"г. Пермь, ул. Космонавта Леонова, д. 46, п. 42";"г. Пермь, ул. Уральская, д. 110";"(342) 201-26-41";pks.yk@yandex.ru;https://www.reformagkh.ru;4;5875,60;27,00
8654896;"Пермский край";"Общество  с ограниченной ответственностью ""Пермская Инвестиционная Компания""Комфорт-Пермь""";"ООО ""ПИК""Комфорт-Пермь""";"Ольга Владимировна Желтовских";5902852186;1095902000149;"г. Пермь, ш. Космонавтов, д. 217, п. 3 В";"г. Пермь, ш. Космонавтов, д. 217, п. 3 В";8(342)264-02-02;komfort-perm@mail.ru;www.jk-polet.perm.ru;4;63122,00;36,00
8135466;"Пермский край";"Общество с ограниченной ответственностью ""Производственно-коммерческая фирма ""Уралкомп""";"ООО ""ПКФ ""Уралкомп""";"Ольга Аркадьевна Колоколова";5916015244;1055905511672;"г. Краснокамск, ул. Комарова, д. 5, п. 3";"г. Краснокамск, ул. Комарова, д. 5, п. 3";"34273 2 45 65";uralcomp@bk.ru;www.uralkomp.com;16;75941,00;37,00
8941017;"Пермский край";"Общество с ограниченной ответственностью ""ПЛАТИНА-К""";"ООО ""Платина-К""";"Светлана Алексеевна Логинова";5906153654;1185958017552;"г. Пермь, ул. Уинская, д. 4, п. 171";"г. Пермь, ул. Куйбышева, д. 105, п. 11";8(342)204-64-08;platina-k@bk.ru;platina-k.reformagkh.ru;1;1559,10;31,00
8924633;"Пермский край";"Общество с ограниченной ответственностью ""Полазненская ремонтная компания""";"ООО ""Полазненская ремонтная компания""";"Елена Николаевна Култышева";5914022990;1075914000689;"г. Добрянка, пгт. Полазна, ул. Нефтяников, д. 3";"г. Добрянка, пгт. Полазна, ул. Нефтяников, д. 3";8(34265)7-59-27;prk_07@mail.ru;http://ooo-prk.ru/;84;164330,23;38,00
8161320;"Пермский край";"ООО ""Правобережье""";"ООО ""Правобережье""";"Нина Киприяновна Журавлева";5911048038;1065911029139;"г. Березники, мкр. Усольский, ул. Строгановская, д. 11а";"г. Березники, мкр. Усольский, ул. Строгановская, д. 11а";8-3424-27-70-93;ooopbereg@mail.ru;http://prvbereg.jimdo.com/;11;95890,20;39,00
8590291;"Пермский край";"Общество с ограниченной ответственностью ""Прогресс""";"ООО ""Прогресс""";"Абсаттарова Елена Маратовна Абсаттарова Елена Маратовна Абсаттарова Елена Маратовна";5916024295;1105916001047;"г. Краснокамск, ул. Карла Маркса, д. 41 А";"г. Краснокамск, ул. Карла Маркса, д. 41 А";8/34273)4-42-10;ukzapadnaya@yandex.ru;;3;1527,30;16,50
8941415;"Пермский край";"Общество с ограниченной ответственностью ""Профессиональное Управление Домами""";"ООО ""Профессиональное Управление Домами""";"Татьяна Анатольевна Новикова";5948056540;1185958020577;"г. Добрянка, ул. Карла Маркса, д. 84, п. 72";"г. Добрянка, ул. Ветеранов Войны, д. 9/1";8(34265)25681;profuprav@mail.ru;;28;93266,62;30,00
8918169;"Пермский край";"Общество с ограниченной ответственностью ""Профи-Дом-Партнер""";"ООО ""Профи-Дом Партнер""";"Алексей Владимирович Шахаров";5905285270;1115905002773;"г. Пермь, ул. Семченко, д. 9";"г. Пермь, ул. Геологов, д. 19";"(342) 277-51-51, 223-53-03";profi-dom10@mail.ru;profidompartner.reformagkh.ru;1;433,30;29,50
8913163;"Пермский край";"Общество с ограниченной ответственностью ""Радуга""";"ООО "" Радуга""";"Иван Васильевич Ярусов";5981004595;1115981000970;"с. Белоево, ул. Ленина, д. 21";"с. Белоево, ул. Ленина, д. 21";83426035189;radugaooo@yandex.ru;нет;7;720,00;27,00
8918729;"Пермский край";"Общество с ограниченной ответственностью ""Радуга Плюс""";"ООО ""Радуга Плюс""";"Сергей Иванович Томилов ";5919022850;1135919001558;"г. Соликамск, ул. Володарского, д. 31, п. 13";"г. Соликамск, ул. Володарского, д. 31, п. 13";"+7 34253 28320";skat_solikamsk@mail.ru;;3;;18,00
8936563;"Пермский край";"Общество с ограниченной ответственностью ""Регион""";"ООО ""Регион""";"Яна Фаритовна Гайнутдинова";5921032358;1155958085733;"г. Чусовой, ул. Ленина, д. 9";"г. Чусовой, ул. Ленина, д. 9";83425661113;Region21.rus@mail.ru;http://ооорегион.уксайт.рф;12;28227,30;34,00
7987747;"Пермский край";"Общество с ограниченной ответственностью ""Регион""";"ООО ""Регион""";"Андрей Николаевич Горшков";5957402073;1035902203908;"г. Чернушка, ул. Юбилейная, д. 36";"г. Чернушка, пер. Банковский, д. 3";"834261 48769";andrey140204@mail.ru;http://reformagkh.ru;35;97890,30;38,00
8933660;"Пермский край";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОН-САРС""";"ООО ""РЕГИОН-САРС""";"Евгений Васильевич Шубенцев";5951003153;1155958108635;"пгт. Сарс, ул. Заводская, д. 5";"пгт. Сарс, ул. Заводская, д. 5";;;reformagkh.ru;16;75927,75;31,00
8927949;"Пермский край";"Общество с ограниченной ответственностью ""Реглам-Авто""";"ООО ""Реглам-Авто""";"Алена Александровна Зинченко";5911063607;1105911002207;"г. Кизел, пер. Кутузова, д. 8";"г. Кизел, ул. Советская, д. 17, п. 8";83425543463;alena.zinchenko.1990@mail.ru;http://www.reformagkh.ru/;28;29090,70;34,00
8392468;"Пермский край";"Общество с ограниченной ответственностью ""РЕМОЗ""";"ООО ""РЕМОЗ""";"Татьяна Александровна Зарайская";5903038759;1025900767859;"г. Пермь, ул. Монастырская, д. 161";"г. Пермь, ул. Монастырская, д. 161";215-56-77;vikar09@mail.ru;www.remoz.perm.ru;9;32710,60;36,00
8681481;"Пермский край";"Общество с ограниченной ответственностью ""Ремстройсервис""";"ООО ""Ремстройсервис""";"Юрий Владимирович Климовских";5951042226;1065951000829;"пгт. Октябрьский, ул. Крупская, д. 11";"пгт. Октябрьский, ул. Крупская, д. 11";8(34266)23005;remstroiservis23@mail.ru;;4;7016,30;36,00
7830398;"Пермский край";"ООО""Речник-Плюс""";"ООО""Речник-Плюс""";"Валерий Григорьевич Гордеев";5903046510;1045900355643;"г. Пермь, ул. Строителей, д. 24г";"г. Пермь, ул. Строителей, д. 24г";2226201;rechnick.plus@yandex.ru;http://rechnik-plus.ru;30;203345,60;38,00
8920792;"Пермский край";"Общество с ограниченной ответственностью ""Районная жилищная служба""";"ООО ""РЖС""";"Иван Александрович Пешков";5906116395;1125906008140;"г. Пермь, ул. Уральская, д. 75";"г. Пермь, ул. Крупской, д. 80, к. Б";291-95-85;rgs59@list.ru;rgs59.ru;16;30184,60;29,00
8181522;"Пермский край";"Общество с ограниченной ответственностью ""РЭП""";"ООО ""РЭП""";"Алексей Владимирович Казаков";5916007451;1045901553367;"г. Краснокамск, ул. Шоссейная, д. 9, п. 62";"г. Краснокамск, ул. Геофизиков, д. 4";"8(34273) 2-04-05";repooo@mail.ru;https://ooorep.reformagkh.ru/;27;133578,12;38,00
